hit_id,x,y,z,volume_id,layer_id,module_id
97298,-226.327,-157.174,1215.5,14,2,18
97299,-212.457,-137.623,1215.5,14,2,18
97300,-302.052,-226.266,1215.5,14,2,18
97301,-225.73,-157.976,1215.5,14,2,18
97302,-291.475,-194.255,1215.5,14,2,18
97303,-228.389,-190.575,1215.5,14,2,18
97304,-208.407,-139.046,1215.5,14,2,18
97305,-234.567,-166.201,1215.5,14,2,18
97306,-209.521,-175.73,1215.5,14,2,18
97307,-266.532,-212.688,1215.5,14,2,18
97308,-215.758,-161.324,1215.5,14,2,18
97309,-241.677,-194.832,1215.5,14,2,18
97310,-232.497,-150.896,1215.5,14,2,18
97311,-198.984,-141.655,1215.5,14,2,18
97312,-251.396,-167.709,1215.5,14,2,18
97313,-287.246,-192.902,1215.5,14,2,18
97314,-204.676,-136.019,1215.5,14,2,18
97315,-507.003,-433.776,1218.5,14,2,19
97316,-501.469,-406.288,1218.5,14,2,19
97317,-462.134,-390.03,1218.5,14,2,19
97318,-358.713,-295.835,1224.5,14,2,20
97319,-335.204,-322.141,1224.5,14,2,20
97320,-379.501,-360.815,1224.5,14,2,20
97321,-343.922,-327.564,1224.5,14,2,20
97322,-365.596,-324.75,1224.5,14,2,20
97323,-319.989,-317.557,1224.5,14,2,20
97324,-338.316,-286.244,1224.5,14,2,20
97325,-346.547,-323.856,1224.5,14,2,20
97326,-212.456,-191.864,1218.5,14,2,21
97327,-200.653,-204.374,1218.5,14,2,21
97328,-173.782,-171.653,1218.5,14,2,21
97329,-186.765,-177.604,1218.5,14,2,21
97330,-192.362,-179.064,1218.5,14,2,21
97331,-212.028,-188.82,1218.5,14,2,21
97332,-200.219,-211.829,1218.5,14,2,21
97333,-177.092,-180.386,1218.5,14,2,21
97334,-224.577,-226.23,1218.5,14,2,21
97335,-228.492,-190.605,1218.5,14,2,21
97336,-201.471,-196.513,1218.5,14,2,21
97337,-212.039,-194.054,1218.5,14,2,21
97338,-265.382,-247.68,1218.5,14,2,21
97339,-245.377,-258.392,1218.5,14,2,21
97340,-391.369,-387.297,1215.5,14,2,22
97341,-434.22,-407.722,1215.5,14,2,22
97342,-456.197,-459.931,1215.5,14,2,22
97343,-441.376,-461.175,1215.5,14,2,22
97344,-471.555,-483.604,1215.5,14,2,22
97345,-435.94,-467.63,1215.5,14,2,22
97346,-268.353,-310.852,1221.5,14,2,23
97347,-359.787,-367.545,1221.5,14,2,23
97348,-319.411,-316.722,1221.5,14,2,23
97349,-300.259,-329.546,1221.5,14,2,23
97350,-296.166,-340.714,1221.5,14,2,23
97351,-331.201,-388.263,1221.5,14,2,23
97352,-272.014,-334.939,1221.5,14,2,23
97353,-346.14,-418.365,1221.5,14,2,23
97354,-322.718,-391.016,1221.5,14,2,23
97355,-336.671,-416.634,1221.5,14,2,23
97356,-317.446,-366.357,1221.5,14,2,23
97357,-342.274,-418.602,1221.5,14,2,23
97358,-244.755,-257.524,1215.5,14,2,24
97359,-221.606,-281.648,1215.5,14,2,24
97360,-170.33,-185.256,1215.5,14,2,24
97361,-219.91,-243.908,1215.5,14,2,24
97362,-170.342,-184.462,1215.5,14,2,24
97363,-199.517,-210.892,1215.5,14,2,24
97364,-232.549,-310.061,1215.5,14,2,24
97365,-177.632,-218.29,1215.5,14,2,24
97366,-165.006,-210.088,1215.5,14,2,24
97367,-148.807,-190.783,1215.5,14,2,24
97368,-426.319,-534.66,1218.5,14,2,25
97369,-362.893,-431.61,1218.5,14,2,25
97370,-451.848,-530.972,1218.5,14,2,25
97371,-239.634,-312.24,1224.5,14,2,26
97372,-226.159,-346.667,1224.5,14,2,26
97373,-295.49,-414.449,1224.5,14,2,26
97374,-236.009,-331.586,1224.5,14,2,26
97375,-241.196,-327.906,1224.5,14,2,26
97376,-303.417,-450.023,1224.5,14,2,26
97377,-184.06,-287.565,1218.5,14,2,27
97378,-189.798,-269.429,1218.5,14,2,27
97379,-158.708,-253.97,1218.5,14,2,27
97380,-143.834,-210.61,1218.5,14,2,27
97381,-130.524,-220.8,1218.5,14,2,27
97382,-177.123,-279.202,1218.5,14,2,27
97383,-207.678,-295.013,1218.5,14,2,27
97384,-173.31,-250.111,1218.5,14,2,27
97385,-309.13,-492.25,1215.5,14,2,28
97386,-325.878,-459.809,1215.5,14,2,28
97387,-311.867,-544.129,1215.5,14,2,28
97388,-352.461,-512.044,1215.5,14,2,28
97389,-300.83,-512.664,1215.5,14,2,28
97390,-350.445,-494.275,1215.5,14,2,28
97391,-346.336,-503.859,1215.5,14,2,28
97392,-346.643,-591.656,1215.5,14,2,28
97393,-316.824,-519.447,1215.5,14,2,28
97394,-197.315,-383.394,1221.5,14,2,29
97395,-262.747,-458.288,1221.5,14,2,29
97396,-230.473,-384.263,1221.5,14,2,29
97397,-221.149,-383.932,1221.5,14,2,29
97398,-128.137,-262.627,1215.5,14,2,30
97399,-174.447,-324.863,1215.5,14,2,30
97400,-112.111,-223.677,1215.5,14,2,30
97401,-155.157,-348.427,1215.5,14,2,30
97402,-165.44,-316.406,1215.5,14,2,30
97403,-151.042,-307.523,1215.5,14,2,30
97404,-105.326,-231.112,1215.5,14,2,30
97405,-149.417,-319.082,1215.5,14,2,30
97406,-102.653,-236.484,1215.5,14,2,30
97407,-254.909,-564.164,1218.5,14,2,31
97408,-317.221,-544.719,1218.5,14,2,31
97409,-279.432,-521.366,1218.5,14,2,31
97410,-200.234,-469.297,1224.5,14,2,32
97411,-147.232,-371.755,1224.5,14,2,32
97412,-140.715,-406.926,1224.5,14,2,32
97413,-174.17,-396.965,1224.5,14,2,32
97414,-188.579,-454.642,1224.5,14,2,32
97415,-169.969,-454.557,1224.5,14,2,32
97416,-158.99,-434.426,1224.5,14,2,32
97417,-149.256,-379.359,1224.5,14,2,32
97418,-219.796,-662.216,1215.5,14,2,33
97419,-188.129,-513.272,1215.5,14,2,33
97420,-190.901,-571.763,1215.5,14,2,33
97421,-225.627,-611.776,1215.5,14,2,33
97422,-244.402,-586.574,1215.5,14,2,33
97423,-238.486,-653.757,1215.5,14,2,33
97424,-132.307,-339.418,1218.5,14,2,34
97425,-111.983,-326.383,1218.5,14,2,34
97426,-90.5612,-306.511,1218.5,14,2,34
97427,-91.1812,-245.84,1218.5,14,2,34
97428,-76.0668,-237.294,1218.5,14,2,34
97429,-91.7644,-253.29,1218.5,14,2,34
97430,-122.8,-294.352,1218.5,14,2,34
97431,-128.735,-349.018,1218.5,14,2,34
97432,-91.6535,-236.729,1218.5,14,2,34
97433,-130.726,-309.345,1218.5,14,2,34
97434,-103.106,-237.669,1218.5,14,2,34
97435,-98.5611,-332.545,1218.5,14,2,34
97436,-111.502,-335.178,1218.5,14,2,34
97437,-107.289,-262.964,1218.5,14,2,34
97438,-98.1979,-248.394,1218.5,14,2,34
97439,-161.057,-491.794,1221.5,14,2,35
97440,-123.583,-430.41,1221.5,14,2,35
97441,-135.822,-526.788,1221.5,14,2,35
97442,-120.779,-497.404,1221.5,14,2,35
97443,-99.2961,-412.43,1221.5,14,2,35
97444,-123.854,-391.618,1221.5,14,2,35
97445,-134.792,-428.429,1221.5,14,2,35
97446,-99.7683,-379.825,1221.5,14,2,35
97447,-137.126,-477.709,1221.5,14,2,35
97448,-171.148,-512.864,1221.5,14,2,35
97449,-118.465,-491.827,1221.5,14,2,35
97450,-187.875,-656.339,1218.5,14,2,36
97451,-193.56,-659.785,1218.5,14,2,36
97452,-150.371,-548.366,1218.5,14,2,36
97453,-162.248,-622.208,1218.5,14,2,36
97454,-189.803,-653.337,1218.5,14,2,36
97455,-140.92,-563.322,1218.5,14,2,36
97456,-85.785,-355.191,1215.5,14,2,37
97457,-87.8046,-353.479,1215.5,14,2,37
97458,-99.4198,-377.857,1215.5,14,2,37
97459,-62.4746,-238.625,1215.5,14,2,37
97460,-58.0982,-234.729,1215.5,14,2,37
97461,-90.8723,-305.889,1215.5,14,2,37
97462,-97.9336,-331.346,1215.5,14,2,37
97463,-102.729,-343.776,1215.5,14,2,37
97464,-64.1081,-317.87,1215.5,14,2,37
97465,-80.5419,-270.107,1215.5,14,2,37
97466,-74.0738,-359.2,1215.5,14,2,37
97467,-89.4917,-417.103,1224.5,14,2,38
97468,-77.4734,-534.779,1224.5,14,2,38
97469,-90.6597,-430.902,1224.5,14,2,38
97470,-76.6874,-460.663,1224.5,14,2,38
97471,-62.48,-409.52,1224.5,14,2,38
97472,-65.7094,-585.935,1215.5,14,2,39
97473,-106.098,-617.201,1215.5,14,2,39
97474,-91.7843,-581.805,1215.5,14,2,39
97475,-81.1295,-630.876,1215.5,14,2,39
97476,-115.464,-669.176,1215.5,14,2,39
97477,-51.2362,-342.568,1218.5,14,2,40
97478,-58.4773,-390.049,1218.5,14,2,40
97479,-21.2837,-362.983,1218.5,14,2,40
97480,-44.3088,-275.72,1218.5,14,2,40
97481,-22.6495,-246.84,1218.5,14,2,40
97482,-30.777,-259.179,1218.5,14,2,40
97483,-48.0588,-347.772,1218.5,14,2,40
97484,-15.363,-265.814,1218.5,14,2,40
97485,-38.0485,-263.162,1218.5,14,2,40
97486,-20.6589,-320.771,1218.5,14,2,40
97487,-11.9069,-438.522,1221.5,14,2,41
97488,-24.9338,-444.702,1221.5,14,2,41
97489,-52.1748,-538.121,1221.5,14,2,41
97490,-21.8348,-405.213,1221.5,14,2,41
97491,-39.9506,-466.694,1221.5,14,2,41
97492,-56.7988,-523.439,1221.5,14,2,41
97493,-9.55092,-539.446,1221.5,14,2,41
97494,-40.7778,-581.663,1218.5,14,2,42
97495,-46.9003,-560.914,1218.5,14,2,42
97496,-35.5166,-586.745,1218.5,14,2,42
97497,-41.2612,-629.103,1218.5,14,2,42
97498,-32.9556,-634.945,1218.5,14,2,42
97499,-10.5968,-598.866,1218.5,14,2,42
97500,-33.6349,-643.321,1218.5,14,2,42
97501,-0.8,-376.2,1215.5,14,2,43
97502,5.68,-269.4,1215.5,14,2,43
97503,-2.8,-273.0,1215.5,14,2,43
97504,20.0,-383.4,1215.5,14,2,43
97505,-1.48,-249.0,1215.5,14,2,43
97506,-5.8,-304.2,1215.5,14,2,43
97507,-9.68,-365.4,1215.5,14,2,43
97508,-21.52,-362.4,1215.5,14,2,43
97509,14.88,-247.8,1215.5,14,2,43
97510,-8.8,-289.8,1215.5,14,2,43
97511,9.8,-359.4,1215.5,14,2,43
97512,-1.16,-365.4,1215.5,14,2,43
97513,16.96,-347.4,1215.5,14,2,43
97514,-3.6,-303.0,1215.5,14,2,43
97515,10.28,-281.4,1215.5,14,2,43
97516,19.0471,-492.307,1224.5,14,2,44
97517,3.65738,-418.253,1224.5,14,2,44
97518,30.1152,-449.218,1224.5,14,2,44
97519,23.6637,-413.524,1224.5,14,2,44
97520,7.78958,-404.8,1224.5,14,2,44
97521,44.6732,-438.785,1224.5,14,2,44
97522,4.50341,-474.694,1224.5,14,2,44
97523,11.7606,-543.996,1224.5,14,2,44
97524,34.0065,-440.987,1224.5,14,2,44
97525,3.4761,-504.198,1224.5,14,2,44
97526,25.7041,-684.593,1215.5,14,2,45
97527,26.9878,-678.517,1215.5,14,2,45
97528,42.5591,-616.417,1215.5,14,2,45
97529,2.99144,-650.936,1215.5,14,2,45
97530,29.5017,-577.447,1215.5,14,2,45
97531,21.4528,-686.017,1215.5,14,2,45
97532,14.8527,-248.355,1218.5,14,2,46
97533,69.2641,-389.996,1218.5,14,2,46
97534,55.3321,-359.882,1218.5,14,2,46
97535,29.6341,-302.807,1218.5,14,2,46
97536,25.3652,-343.578,1218.5,14,2,46
97537,28.4257,-318.655,1218.5,14,2,46
97538,28.5387,-289.645,1218.5,14,2,46
97539,34.9646,-240.567,1218.5,14,2,46
97540,23.9059,-362.677,1218.5,14,2,46
97541,47.7694,-294.647,1218.5,14,2,46
97542,53.9507,-309.63,1218.5,14,2,46
97543,26.5848,-256.045,1218.5,14,2,46
97544,69.5602,-390.059,1221.5,14,2,47
97545,92.9757,-483.457,1221.5,14,2,47
97546,107.081,-527.314,1221.5,14,2,47
97547,89.4673,-455.246,1221.5,14,2,47
97548,96.5062,-514.504,1221.5,14,2,47
97549,67.3847,-463.461,1221.5,14,2,47
97550,72.839,-522.785,1221.5,14,2,47
97551,75.6534,-470.576,1221.5,14,2,47
97552,52.055,-394.251,1221.5,14,2,47
97553,90.1655,-539.114,1221.5,14,2,47
97554,96.24,-492.64,1221.5,14,2,47
97555,93.5744,-628.905,1218.5,14,2,48
97556,90.8735,-538.211,1218.5,14,2,48
97557,144.235,-663.404,1218.5,14,2,48
97558,129.053,-637.865,1218.5,14,2,48
97559,99.1197,-556.83,1218.5,14,2,48
97560,72.4544,-566.642,1218.5,14,2,48
97561,72.7498,-241.739,1215.5,14,2,49
97562,54.1476,-308.426,1215.5,14,2,49
97563,69.6117,-330.659,1215.5,14,2,49
97564,82.5541,-367.056,1215.5,14,2,49
97565,60.5403,-276.08,1215.5,14,2,49
97566,75.0935,-249.199,1215.5,14,2,49
97567,55.529,-246.437,1215.5,14,2,49
97568,87.2443,-293.183,1215.5,14,2,49
97569,58.7271,-314.74,1215.5,14,2,49
97570,68.8401,-388.805,1215.5,14,2,49
97571,101.998,-357.515,1215.5,14,2,49
97572,62.62,-291.619,1215.5,14,2,49
97573,52.7095,-242.172,1215.5,14,2,49
97574,56.5751,-302.39,1215.5,14,2,49
97575,163.722,-581.313,1215.5,14,2,50
97576,147.266,-601.997,1215.5,14,2,50
97577,192.514,-592.979,1215.5,14,2,50
97578,167.248,-666.835,1215.5,14,2,50
97579,157.139,-648.424,1215.5,14,2,50
97580,131.56,-434.98,1224.5,14,2,51
97581,134.155,-441.1,1224.5,14,2,51
97582,117.457,-433.423,1224.5,14,2,51
97583,111.69,-260.085,1218.5,14,2,52
97584,143.066,-331.671,1218.5,14,2,52
97585,90.462,-263.98,1218.5,14,2,52
97586,98.4326,-244.478,1218.5,14,2,52
97587,139.069,-370.159,1218.5,14,2,52
97588,103.721,-294.911,1218.5,14,2,52
97589,104.381,-348.698,1218.5,14,2,52
97590,87.6482,-294.376,1218.5,14,2,52
97591,82.0159,-246.622,1218.5,14,2,52
97592,125.912,-359.624,1218.5,14,2,52
97593,91.6599,-281.422,1218.5,14,2,52
97594,75.1749,-249.112,1218.5,14,2,52
97595,118.015,-316.525,1218.5,14,2,52
97596,72.7124,-242.346,1218.5,14,2,52
97597,126.325,-312.224,1218.5,14,2,52
97598,89.974,-258.624,1218.5,14,2,52
97599,102.263,-244.361,1218.5,14,2,52
97600,99.8498,-264.394,1218.5,14,2,52
97601,81.1035,-235.461,1218.5,14,2,52
97602,123.663,-310.213,1218.5,14,2,52
97603,238.682,-554.707,1218.5,14,2,53
97604,211.943,-641.237,1218.5,14,2,53
97605,194.093,-593.161,1218.5,14,2,53
97606,203.155,-537.496,1218.5,14,2,53
97607,240.58,-578.401,1218.5,14,2,53
97608,228.864,-658.307,1218.5,14,2,53
97609,247.691,-569.245,1218.5,14,2,53
97610,214.144,-636.108,1218.5,14,2,53
97611,246.651,-622.344,1218.5,14,2,53
97612,139.572,-371.031,1221.5,14,2,54
97613,217.043,-474.024,1221.5,14,2,54
97614,179.651,-406.818,1221.5,14,2,54
97615,165.816,-436.794,1221.5,14,2,54
97616,151.044,-398.101,1221.5,14,2,54
97617,122.617,-277.485,1215.5,14,2,55
97618,115.016,-247.732,1215.5,14,2,55
97619,124.653,-275.12,1215.5,14,2,55
97620,126.14,-246.173,1215.5,14,2,55
97621,111.639,-260.17,1215.5,14,2,55
97622,157.227,-271.294,1215.5,14,2,55
97623,150.749,-323.784,1215.5,14,2,55
97624,149.276,-300.353,1215.5,14,2,55
97625,113.162,-231.206,1215.5,14,2,55
97626,145.008,-314.582,1215.5,14,2,55
97627,142.425,-330.65,1215.5,14,2,55
97628,151.459,-340.884,1215.5,14,2,55
97629,135.321,-238.877,1215.5,14,2,55
97630,161.561,-287.469,1215.5,14,2,55
97631,137.638,-253.827,1215.5,14,2,55
97632,269.137,-494.289,1215.5,14,2,56
97633,279.549,-513.226,1215.5,14,2,56
97634,249.043,-545.604,1215.5,14,2,56
97635,247.386,-485.17,1215.5,14,2,56
97636,276.876,-552.298,1215.5,14,2,56
97637,273.444,-562.127,1215.5,14,2,56
97638,219.018,-361.801,1224.5,14,2,57
97639,242.687,-426.871,1224.5,14,2,57
97640,223.707,-434.619,1224.5,14,2,57
97641,221.288,-357.804,1224.5,14,2,57
97642,223.846,-365.988,1224.5,14,2,57
97643,225.573,-435.873,1224.5,14,2,57
97644,195.132,-353.065,1224.5,14,2,57
97645,172.152,-243.691,1218.5,14,2,58
97646,157.875,-248.772,1218.5,14,2,58
97647,210.392,-313.335,1218.5,14,2,58
97648,136.032,-239.68,1218.5,14,2,58
97649,157.297,-272.133,1218.5,14,2,58
97650,177.124,-295.0,1218.5,14,2,58
97651,143.555,-239.519,1218.5,14,2,58
97652,156.004,-250.003,1218.5,14,2,58
97653,175.301,-261.728,1218.5,14,2,58
97654,355.183,-540.324,1218.5,14,2,59
97655,287.196,-472.869,1218.5,14,2,59
97656,330.24,-557.952,1218.5,14,2,59
97657,354.993,-553.325,1218.5,14,2,59
97658,379.083,-570.59,1218.5,14,2,59
97659,357.108,-488.279,1218.5,14,2,59
97660,320.799,-518.297,1218.5,14,2,59
97661,383.729,-527.509,1218.5,14,2,59
97662,319.842,-520.349,1218.5,14,2,59
97663,335.029,-494.748,1218.5,14,2,59
97664,291.645,-423.063,1221.5,14,2,60
97665,260.644,-381.79,1221.5,14,2,60
97666,284.631,-366.242,1221.5,14,2,60
97667,223.91,-356.355,1221.5,14,2,60
97668,259.096,-334.333,1221.5,14,2,60
97669,236.092,-334.469,1221.5,14,2,60
97670,247.245,-382.468,1221.5,14,2,60
97671,274.691,-436.564,1221.5,14,2,60
97672,270.668,-407.047,1221.5,14,2,60
97673,227.99,-352.895,1221.5,14,2,60
97674,422.599,-486.717,1215.5,14,2,61
97675,347.199,-439.687,1215.5,14,2,61
97676,356.75,-485.996,1215.5,14,2,61
97677,382.211,-528.687,1215.5,14,2,61
97678,355.448,-440.898,1215.5,14,2,61
97679,380.16,-477.848,1215.5,14,2,61
97680,410.561,-531.98,1215.5,14,2,61
97681,361.196,-429.896,1215.5,14,2,61
97682,360.145,-436.924,1215.5,14,2,61
97683,223.382,-234.729,1215.5,14,2,62
97684,206.199,-224.083,1215.5,14,2,62
97685,155.239,-202.618,1215.5,14,2,62
97686,236.364,-302.161,1215.5,14,2,62
97687,240.806,-253.005,1215.5,14,2,62
97688,224.36,-296.568,1215.5,14,2,62
97689,202.377,-247.655,1215.5,14,2,62
97690,184.668,-235.884,1215.5,14,2,62
97691,279.08,-312.531,1224.5,14,2,63
97692,369.411,-370.21,1224.5,14,2,63
97693,307.504,-377.555,1224.5,14,2,63
97694,281.541,-305.723,1224.5,14,2,63
97695,293.554,-347.876,1224.5,14,2,63
97696,348.108,-417.612,1224.5,14,2,63
97697,432.495,-393.689,1218.5,14,2,64
97698,372.702,-402.57,1218.5,14,2,64
97699,450.552,-470.424,1218.5,14,2,64
97700,241.616,-253.635,1218.5,14,2,65
97701,172.096,-176.937,1218.5,14,2,65
97702,242.682,-236.767,1218.5,14,2,65
97703,210.957,-216.185,1218.5,14,2,65
97704,224.33,-235.236,1218.5,14,2,65
97705,266.586,-273.508,1218.5,14,2,65
97706,187.871,-162.84,1218.5,14,2,65
97707,225.779,-217.961,1218.5,14,2,65
97708,202.289,-206.138,1218.5,14,2,65
97709,277.871,-260.673,1218.5,14,2,65
97710,241.354,-206.699,1218.5,14,2,65
97711,199.463,-165.417,1218.5,14,2,65
97712,225.554,-219.948,1218.5,14,2,65
97713,265.952,-257.567,1218.5,14,2,65
97714,352.16,-281.557,1221.5,14,2,66
97715,386.773,-374.288,1221.5,14,2,66
97716,368.383,-369.655,1221.5,14,2,66
97717,393.436,-320.911,1221.5,14,2,66
97718,387.074,-368.549,1221.5,14,2,66
97719,300.967,-283.015,1221.5,14,2,66
97720,452.779,-374.888,1215.5,14,2,67
97721,468.965,-354.9,1215.5,14,2,67
97722,485.322,-367.116,1215.5,14,2,67
97723,470.963,-367.687,1215.5,14,2,67
97724,526.495,-423.053,1215.5,14,2,67
97725,446.571,-398.982,1215.5,14,2,67
97726,199.284,-165.366,1215.5,14,2,68
97727,291.0,-243.121,1215.5,14,2,68
97728,206.335,-143.837,1215.5,14,2,68
97729,228.985,-155.613,1215.5,14,2,68
97730,286.011,-204.809,1215.5,14,2,68
97731,340.94,-231.12,1224.5,14,2,69
97732,353.701,-281.569,1224.5,14,2,69
97733,401.795,-300.882,1224.5,14,2,69
97734,320.251,-239.541,1224.5,14,2,69
97735,356.234,-266.593,1224.5,14,2,69
97736,382.601,-244.985,1224.5,14,2,69
